ID Tender;tahun;Agency;Satuan Kerja;Nama Paket;Pagu;thn_pengumuman;bln_pengumuman;Kode Anggaran;Akun;E1;JenisBelanja;Kategori;Sistem_pengadan;HPS;jumlah_paket;sistem_pengadaan;metode_pengadaan;metode_evaluasi;cara_pembayaran;kualifikasi_usaha;sumber_dana;status_penyedia;tkdn;jadwal_awal_pengadaan;jadwal_akhir_pengadaan;lokasi;propinsi;pernah_gagal
22030011;2018;Kementerian Keuangan;BALAI DIKLAT KEUANGAN MEDAN;Pengadaan ATK & Perlengkapan Peserta Diklat Tahun 2018;266100000;2017;12;015.11.561199.00.07.00.0000.000.000.520000;520000;11 - BPPK;Barang;Pengadaan Barang;Tender;265878250;1;Lelang Sederhana ; Pascakualifikasi Satu File ; Harga Terendah Sistem Gugur;Harga Satuan;Perusahaan Kecil;APBN;penyedia murni;tidak;2017-12-12;2018-01-04;-;-;0
22047011;2018;Kementerian Keuangan;INSPEKTORAT JENDERAL;Pengadaan Sewa Mesin Fotocopy;1134000000;2017;12;015.02.117155.00.01.00.0000.000.000.520000;520000;02 - ITJEN;Barang;Jasa Lainnya;Tender Cepat;1100880000;1;Tender Cepat ; Pascakualifikasi Satu File ; Harga Terendah Sistem Gugur;Lumsum;Perusahaan Kecil;APBN;penyedia murni;tidak;2017-12-17;2017-12-31;-;-;0
22052011;2018;Kementerian Keuangan;PUSAT PENDIDIKAN DAN PELATIHAN ANGGARAN DAN PERBENDAHARAAN  BPPK;PENGADAAN JASA LAUNDRY DIKLAT PUSDIKLAT ANGGARAN DAN PERBENDAHARAAN SEMESTER I TA 2018;463075000;2017;12;015.11.670138.00.02.00.0000.000.000.520000;520000;11 - BPPK;Barang;Jasa Lainnya;Tender;202633130;1;Lelang Sederhana ; Pascakualifikasi Satu File ; Harga Terendah Sistem Gugur;Harga Satuan;Perusahaan Kecil;APBN;penyedia murni;tidak;2017-12-14;2018-01-09;-;-;0
22055011;2018;Kementerian Keuangan;KANTOR PUSAT DIREKTORAT JENDERAL PAJAK;Pengadaan Jasa Manajemen Klinik Pratama Kantor Pusat Direktorat Jenderal Pajak Tahun Anggaran 2018;794534166;2017;12;015.04.119091.00.01.00.0000.000.000.520000;520000;04 - DJP;Barang;Jasa Lainnya;Tender;733491647;1;Lelang Sederhana ; Pascakualifikasi Satu File ; Harga Terendah Sistem Gugur;Lumsum;Perusahaan Kecil atau Non Kecil;APBN;penyedia murni;tidak;2017-11-20;2017-12-30;-;-;1
22057011;2018;Kementerian Keuangan;KANTOR PENGOLAHAN DATA DAN DOKUMEN PERPAJAKAN JAMBI;Pengadaan Jasa Pengolahan Data dan Dokumen Perpajakan KPDDP Jambi Tahun Anggaran 2018;5055237000;2017;12;015.04.100041.10.00.00.1669.501.051.521119;521119;04 - DJP;Barang;Jasa Lainnya;Tender;5018871869;1;Lelang Umum ; Pascakualifikasi Satu File ; Harga Terendah Sistem Gugur;Gabungan Lumsum dan Harga Satuan;Perusahaan Kecil atau Non Kecil;APBN;penyedia murni;tidak;2017-12-01;2017-12-01;-;-;0
22058011;2018;Kementerian Keuangan;KANTOR PUSAT DIREKTORAT JENDERAL BEA DAN CUKAI;PENGADAAN JASA KONSULTANSI PERENCANAAN PEMBANGUNAN PUSAT LAYANAN BMN PADA KANTOR PUSAT DJBC TA 2018;568554000;2017;12;015.05.410640.00.01.00.0000.000.000.530000;530000;05 - DJBC;Modal;Jasa Konsultasi;Tender;463975600;1;Seleksi Umum ; Prakualifikasi Dua File ; Kualitas dan Biaya;Gabungan Lumsum dan Harga Satuan;;APBN;penyedia murni;tidak;2017-11-27;2018-09-29;-;-;1
22069011;2018;Kementerian Keuangan;PUSAT SISTEM INFORMASI DAN TEKNOLOGI KEUANGAN;Pemeliharaan Perangkat Keras Server dan Storage HITACHI pada DC Kemenkeu;747340000;2017;12;015.01.672906.00.01.00.0000.000.000.520000;520000;01 - SETJEN;Barang;Jasa Lainnya;Tender;683870000;1;Lelang Sederhana ; Pascakualifikasi Satu File ; Harga Terendah Sistem Gugur;Gabungan Lumsum dan Harga Satuan;Perusahaan Kecil;APBN;penyedia murni;tidak;2017-12-04;2017-12-28;-;-;0
22078011;2018;Kementerian Keuangan;PUSAT PENDIDIKAN DAN PELATIHAN PENGEMBANGAN SUMBER DAYA MANUSIA  BPPK;Pengadaan Jasa Laundry Diklat;275820000;2017;12;015.11.675709.00.01.00.0000.000.000.520000;520000;11 - BPPK;Barang;Jasa Lainnya;Tender;258004600;1;Lelang Sederhana ; Pascakualifikasi Satu File ; Harga Terendah Sistem Gugur;Harga Satuan;Perusahaan Kecil;APBN;penyedia murni;tidak;2017-12-05;2018-01-01;-;-;1
22085011;2018;Kementerian Keuangan;KANTOR PENGOLAHAN DATA DAN DOKUMEN PERPAJAKAN MAKASSAR;Pengadaan Jasa Pengolahan Data dan Dokumen Perpajakan KPDDP Makassar;3342328000;2017;12;015.04.689891.00.19.00.0000.000.000.520000;520000;04 - DJP;Barang;Jasa Lainnya;Tender;3342321554;1;Lelang Sederhana ; Pascakualifikasi Satu File ; Harga Terendah Sistem Gugur;Harga Satuan;Perusahaan Non Kecil;APBN;penyedia murni;tidak;2017-12-12;2017-12-31;-;-;0
22087011;2018;Kementerian Keuangan;PUSAT PENDIDIKAN DAN PELATIHAN KEUANGAN UMUM;Pengadaan Perlengkapan, ATK Peserta dan ATK Penyelenggaraan Diklat Tahap I;781200000;2017;12;015.11.673097.00.01.00.0000.000.000.520000;520000;11 - BPPK;Barang;Pengadaan Barang;Tender;762694042;1;Lelang Sederhana ; Pascakualifikasi Satu File ; Harga Terendah Sistem Gugur;Harga Satuan;Perusahaan Kecil;APBN;penyedia murni;tidak;2017-12-12;2018-01-14;-;-;0
22095011;2018;Kementerian Keuangan;KANTOR PENGOLAHAN DATA DAN DOKUMEN PERPAJAKAN MAKASSAR;Pengadaan Jasa Layanan Keamanan pada KPDDP Makassar;850000000;2017;12;015.04.689891.00.19.00.0000.000.000.520000;520000;04 - DJP;Barang;Jasa Lainnya;Tender;715809434;1;Lelang Sederhana ; Pascakualifikasi Satu File ; Harga Terendah Sistem Gugur;Lumsum;Perusahaan Kecil;APBN;penyedia murni;tidak;2017-12-12;2017-12-31;-;-;0
22100011;2018;Kementerian Keuangan;BALAI DIKLAT KEUANGAN YOGYAKARTA;Pengadaan Jasa Konsumsi Semester I TA 2018;702780000;2017;12;015.11.561178.00.04.00.0000.000.000.520000;520000;11 - BPPK;Barang;Jasa Lainnya;Tender;665822000;1;Lelang Sederhana ; Pascakualifikasi Satu File ; Harga Terendah Sistem Gugur;Gabungan Lumsum dan Harga Satuan;Perusahaan Kecil;APBN;penyedia murni;tidak;2017-12-17;2018-01-11;-;-;0
22108011;2018;Kementerian Keuangan;LEMBAGA MANAJEMEN ASET NEGARA;Pengadaan Jasa Konsultan Perencana Renovasi Gedung LMAN;686000000;2017;12;015.09.604445.01.51.01.5925.951.998.537113;537113;09 - DJKN;Modal;Jasa Konsultasi;Tender;648230000;1;Seleksi Umum ; Prakualifikasi Dua File ; Kualitas dan Biaya;Gabungan Lumsum dan Harga Satuan;;APBN;penyedia murni;tidak;2017-12-01;2018-02-01;-;-;0
22110011;2018;Kementerian Keuangan;KANTOR PUSAT DJKN;Pengadaan Jasa Konsultan Perencana Renovasi Gedung Sunter Agung Tengah (Umum);225000000;2017;12;015.09.411792.00.01.00.0000.000.000.530000;530000;09 - DJKN;Modal;Jasa Konsultasi;Tender;180136000;1;Seleksi Sederhana ; Pascakualifikasi Satu File ; Pagu Anggaran;Gabungan Lumsum dan Harga Satuan;;APBN;penyedia murni;tidak;2017-12-07;2018-01-14;-;-;0
22114011;2018;Kementerian Keuangan;LEMBAGA NATIONAL SINGLE WINDOW;Pengadaan Jasa Layanan Operasional dan Infrastruktur TIK untuk Sistem INSW;7819787000;2017;12;015.05.675515.00.01.00.0000.000.000.520000;520000;13 - LNSW;Barang;Jasa Lainnya;Tender;7166691288;1;Lelang Umum ; Pascakualifikasi Satu File ; Harga Terendah Sistem Gugur;Harga Satuan;Perusahaan Non Kecil;APBN;penyedia murni;tidak;2017-12-07;2017-12-28;-;-;1
22118011;2018;Kementerian Keuangan;KANTOR PENGOLAHAN DATA DAN DOKUMEN PERPAJAKAN MAKASSAR;Pengadaan Jasa Layanan Kebersihan, Pramubakti, dan Pengemudi pada KPDDP Makassar;650000000;2017;12;015.04.689891.00.19.00.0000.000.000.520000;520000;04 - DJP;Barang;Jasa Lainnya;Tender;634171996;1;Lelang Sederhana ; Pascakualifikasi Satu File ; Harga Terendah Sistem Gugur;Harga Satuan;Perusahaan Kecil;APBN;penyedia murni;tidak;2017-12-12;2017-12-31;-;-;0
22122011;2018;Kementerian Keuangan;PUSAT SISTEM INFORMASI DAN TEKNOLOGI KEUANGAN;Pemeliharaan Perangkat Keras Server dan Storage DELL pada DC dan DRC Kemenkeu;8359520000;2017;12;015.01.672906.00.01.00.0000.000.000.520000;520000;01 - SETJEN;Barang;Jasa Lainnya;Tender;7842568254;1;Lelang Umum ; Pascakualifikasi Satu File ; Harga Terendah Sistem Gugur;Gabungan Lumsum dan Harga Satuan;Perusahaan Non Kecil;APBN;penyedia murni;tidak;2017-12-05;2017-12-28;-;-;0
22131011;2018;Kementerian Keuangan;KANTOR PELAYANAN PAJAK PRATAMA MEDAN BARAT;Jasa Pengamanan Kantor;625000000;2017;12;015.04.119677.00.07.00.0000.000.000.520000;520000;04 - DJP;Barang;Jasa Lainnya;Tender;623350567;1;Lelang Sederhana ; Pascakualifikasi Satu File ; Harga Terendah Sistem Gugur;Gabungan Lumsum dan Harga Satuan;Perusahaan Kecil;APBN;penyedia murni;tidak;2017-12-19;2018-01-03;-;-;0
22134011;2018;Kementerian Keuangan;KANTOR WILAYAH DJP WAJIB PAJAK BESAR;Pengadaan Jasa Pemeliharaan Keamanan Gedung Dr. K.R.T. Radjiman Wedyodiningrat TA 2018;5265000000;2017;12;015.04.648901.00.01.00.0000.000.000.520000;520000;04 - DJP;Barang;Jasa Lainnya;Tender;4857552035;1;Lelang Umum ; Pascakualifikasi Satu File ; Harga Terendah Sistem Gugur;Harga Satuan;Perusahaan Non Kecil;APBN;penyedia murni;tidak;2017-12-05;2017-12-28;-;-;1
22147011;2018;Kementerian Keuangan;PUSAT PENDIDIKAN DAN PELATIHAN KEKAYAAN NEGARA DAN PERIMBANGAN KEUANGAN  BPPK;Pengadaan Tas Peserta Diklat TA 2018;757125000;2017;12;015.11.675713.00.01.00.0000.000.000.520000;520000;11 - BPPK;Barang;Pengadaan Barang;Tender;660261745;1;Lelang Sederhana ; Pascakualifikasi Satu File ; Harga Terendah Sistem Gugur;Harga Satuan;Perusahaan Kecil;APBN;penyedia murni;tidak;2017-12-10;2018-01-01;-;-;0
22148011;2018;Kementerian Keuangan;KANTOR PELAYANAN PAJAK PRATAMA JAKARTA MENTENG DUA;Jasa Pengelolaan Gedung KPP Madya Jakarta Tahun Anggaran 2018;9770368000;2018;1;015.04.635727.00.01.00.0000.000.000.520000;520000;04 - DJP;Barang;Jasa Lainnya;Tender;8630425551;1;Lelang Umum ; Pascakualifikasi Satu File ; Harga Terendah Sistem Gugur;Lumsum;Perusahaan Non Kecil;APBN;penyedia murni;tidak;2017-11-29;2017-12-28;Jakarta Pusat (Kota);DKI Jakarta;1
22149011;2018;Kementerian Keuangan;KANTOR PELAYANAN UTAMA KPU BC BATAM;Jasa Konsultan Perencana Pekerjaan Gudang Barang Hasil Penindakan;123476000;2017;12;015.05.447517.00.32.00.0000.000.000.530000;530000;05 - DJBC;Modal;Jasa Konsultasi;Tender;120274000;1;Seleksi Sederhana ; Pascakualifikasi Satu File ; Pagu Anggaran;Gabungan Lumsum dan Harga Satuan;;APBN;penyedia murni;tidak;2017-12-31;2018-12-30;-;-;0
22150011;2018;Kementerian Keuangan;KANTOR PELAYANAN UTAMA KPU BC BATAM;Jasa Konsultan Perencana Pengaspalan Jalan Lingkungan Komplek Rumah Dinas;77854000;2017;12;015.05.447517.00.32.00.0000.000.000.530000;530000;05 - DJBC;Modal;Jasa Konsultasi;Tender;77626000;1;Seleksi Sederhana ; Pascakualifikasi Satu File ; Pagu Anggaran;Gabungan Lumsum dan Harga Satuan;;APBN;penyedia murni;tidak;2017-12-31;2018-12-30;-;-;0
22152011;2018;Kementerian Keuangan;PUSAT PENDIDIKAN DAN PELATIHAN KEKAYAAN NEGARA DAN PERIMBANGAN KEUANGAN  BPPK;Penggandaan Bahan Ajar dan Pedoman Diklat TA. 2018;731721325;2017;12;015.11.675713.00.01.00.0000.000.000.520000;520000;11 - BPPK;Barang;Jasa Lainnya;Tender;727293875;1;Lelang Sederhana ; Pascakualifikasi Satu File ; Harga Terendah Sistem Gugur;Harga Satuan;Perusahaan Kecil;APBN;penyedia murni;tidak;2017-12-10;2018-01-01;-;-;0
22161011;2018;Kementerian Keuangan;PUSAT PENDIDIKAN DAN PELATIHAN KEKAYAAN NEGARA DAN PERIMBANGAN KEUANGAN  BPPK;Pengadaan Jasa Laundry Diklat Diasramakan TA. 2018;914409500;2017;12;015.11.675713.00.01.00.0000.000.000.520000;520000;11 - BPPK;Barang;Jasa Lainnya;Tender;726635580;1;Lelang Sederhana ; Pascakualifikasi Satu File ; Harga Terendah Sistem Gugur;Harga Satuan;Perusahaan Kecil;APBN;penyedia murni;tidak;2017-12-10;2018-01-01;-;-;0
22163011;2018;Kementerian Keuangan;KANTOR PUSAT PENGOLAHAN DATA DAN DOKUMEN PERPAJAKAN;Maintenance Mechanical Electric (Rutin);490000000;2017;12;015.04.672863.00.01.00.0000.000.000.520000;520000;04 - DJP;Barang;Jasa Lainnya;Tender;448291801;1;Lelang Sederhana ; Pascakualifikasi Satu File ; Harga Terendah Sistem Gugur;Lumsum;Perusahaan Kecil;APBN;penyedia murni;tidak;2017-12-31;2018-12-30;-;-;0
22164011;2018;Kementerian Keuangan;KANTOR PUSAT PENGOLAHAN DATA DAN DOKUMEN PERPAJAKAN;Pemeliharaan Storage EMC;759000000;2017;12;015.04.672863.00.01.00.0000.000.000.520000;520000;04 - DJP;Barang;Jasa Lainnya;Tender;695299367;1;Lelang Sederhana ; Pascakualifikasi Satu File ; Harga Terendah Sistem Gugur;Lumsum;Perusahaan Kecil atau Non Kecil;APBN;penyedia murni;tidak;2017-12-31;2018-12-30;-;-;0
22166011;2018;Kementerian Keuangan;PUSAT PENDIDIKAN DAN PELATIHAN KEKAYAAN NEGARA DAN PERIMBANGAN KEUANGAN  BPPK;Pengadaan ATK Peserta dan Penyelenggaraan Diklat TA 2018;757125000;2017;12;015.11.675713.00.01.00.0000.000.000.520000;520000;11 - BPPK;Barang;Pengadaan Barang;Tender;715113630;1;Lelang Sederhana ; Pascakualifikasi Satu File ; Harga Terendah Sistem Gugur;Harga Satuan;Perusahaan Kecil;APBN;penyedia murni;tidak;2017-12-10;2018-01-01;-;-;0
22167011;2018;Kementerian Keuangan;KANTOR PENGELOLAAN PEMULIHAN DATA;Pengadaan Pemeliharaan Perangkat Pendukung dan Fasilitas Pada KPPD Untuk Fungsi Mekanikal Elektrikal;1823504000;2018;1;015.01.689373.00.16.00.0000.000.000.520000;520000;01 - SETJEN;Barang;Jasa Lainnya;Tender;1352779661;1;Lelang Sederhana ; Pascakualifikasi Satu File ; Harga Terendah Sistem Gugur;Harga Satuan;Perusahaan Kecil;APBN;penyedia murni;tidak;2017-11-28;2018-01-01;-;-;1
22168011;2018;Kementerian Keuangan;PUSAT PENDIDIKAN DAN PELATIHAN PAJAK  BPPK;Pengadaan Jasa Laundry Diklat Semester I TA 2018;1653321750;2017;12;015.11.670142.00.01.00.0000.000.000.520000;520000;11 - BPPK;Barang;Jasa Lainnya;Tender;935015000;1;Lelang Sederhana ; Pascakualifikasi Satu File ; Harga Terendah Sistem Gugur;Harga Satuan;Perusahaan Kecil;APBN;penyedia murni;tidak;2017-12-17;2018-01-07;-;-;0
22170011;2018;Kementerian Keuangan;PUSAT PENDIDIKAN DAN PELATIHAN PENGEMBANGAN SUMBER DAYA MANUSIA  BPPK;Pengadaan Jasa Laundry Pelatihan Dasar Calon PNS Golongan II di BDK Palembang;254880000;2017;12;015.11.675709.00.01.00.0000.000.000.520000;520000;11 - BPPK;Barang;Jasa Lainnya;Tender;251262000;1;Lelang Sederhana ; Pascakualifikasi Satu File ; Harga Terendah Sistem Gugur;Harga Satuan;Perusahaan Kecil;APBN;penyedia murni;tidak;2017-12-17;2018-01-09;-;-;0
22171011;2018;Kementerian Keuangan;PUSAT PENDIDIKAN DAN PELATIHAN PENGEMBANGAN SUMBER DAYA MANUSIA  BPPK;Pengadaan Jasa Laundry Pelatihan Dasar Calon PNS Golongan II di BDK Malang;377280000;2017;12;015.11.675709.00.01.00.0000.000.000.520000;520000;11 - BPPK;Barang;Jasa Lainnya;Tender;344916000;1;Lelang Sederhana ; Pascakualifikasi Satu File ; Harga Terendah Sistem Gugur;Harga Satuan;Perusahaan Kecil;APBN;penyedia murni;tidak;2017-12-17;2018-01-09;-;-;0
22172011;2018;Kementerian Keuangan;KANTOR WILAYAH DJP SULAWESI SELATAN BARAT DAN TENGGARA;PENGADAAN JASA LAYANAN KEBERSIHAN KANWIL DJP SULAWESI SELATAN, BARAT DAN TENGGARA T.A. 2018;524869000;2017;12;015.04.119923.00.19.00.0000.000.000.520000;520000;04 - DJP;Barang;Jasa Lainnya;Tender;524801640;1;Lelang Sederhana ; Pascakualifikasi Satu File ; Harga Terendah Sistem Gugur;Harga Satuan;Perusahaan Kecil;APBN;penyedia murni;tidak;2017-12-19;2018-01-06;-;-;0
22175011;2018;Kementerian Keuangan;PUSAT PENDIDIKAN DAN PELATIHAN PENGEMBANGAN SUMBER DAYA MANUSIA  BPPK;Pengadaan Jasa Konsumsi Pelatihan Dasar Calon PNS Golongan II di BDK Balikpapan;920580000;2017;12;015.11.675709.00.01.00.0000.000.000.520000;520000;11 - BPPK;Barang;Jasa Lainnya;Tender;598118400;1;Lelang Sederhana ; Pascakualifikasi Satu File ; Harga Terendah Sistem Gugur;Harga Satuan;Perusahaan Kecil;APBN;penyedia murni;tidak;2017-12-17;2018-01-09;-;-;0
22176011;2018;Kementerian Keuangan;PUSAT PENDIDIKAN DAN PELATIHAN PENGEMBANGAN SUMBER DAYA MANUSIA  BPPK;Pengadaan Jasa Konsumsi Pelatihan Dasar Calon PNS Golongan II di BDK Manado;1015660000;2017;12;015.11.675709.00.01.00.0000.000.000.520000;520000;11 - BPPK;Barang;Jasa Lainnya;Tender;647116800;1;Lelang Sederhana ; Pascakualifikasi Satu File ; Harga Terendah Sistem Gugur;Harga Satuan;Perusahaan Kecil;APBN;penyedia murni;tidak;2017-12-17;2018-01-09;-;-;0
22180011;2018;Kementerian Keuangan;PUSAT PENDIDIKAN DAN PELATIHAN PENGEMBANGAN SUMBER DAYA MANUSIA  BPPK;Pengadaan Jasa Konsumsi Pelatihan Dasar Calon PNS Golongan II di BDK Palembang;1224852000;2017;12;015.11.675709.00.01.00.0000.000.000.520000;520000;11 - BPPK;Barang;Jasa Lainnya;Tender;946143000;1;Lelang Sederhana ; Pascakualifikasi Satu File ; Harga Terendah Sistem Gugur;Harga Satuan;Perusahaan Kecil;APBN;penyedia murni;tidak;2017-12-17;2018-01-09;-;-;0
22185011;2018;Kementerian Keuangan;PUSAT PENDIDIKAN DAN PELATIHAN KEKAYAAN NEGARA DAN PERIMBANGAN KEUANGAN  BPPK;Pengadaan Konsumsi Diklat Tahap I TA. 2018;2154823200;2017;12;015.11.675713.00.01.00.0000.000.000.520000;520000;11 - BPPK;Barang;Jasa Lainnya;Tender;1981329000;1;Lelang Sederhana ; Pascakualifikasi Satu File ; Harga Terendah Sistem Gugur;Harga Satuan;Perusahaan Kecil;APBN;penyedia murni;tidak;2017-12-10;2018-01-01;-;-;0
22194011;2018;Kementerian Keuangan;PUSAT PENDIDIKAN DAN PELATIHAN PENGEMBANGAN SUMBER DAYA MANUSIA  BPPK;Pengadaan Jasa Laundry Pelatihan Dasar Calon PNS Golongan II di BDK Medan;282960000;2017;12;015.11.675709.00.01.00.0000.000.000.520000;520000;11 - BPPK;Barang;Jasa Lainnya;Tender;252147000;1;Lelang Sederhana ; Pascakualifikasi Satu File ; Harga Terendah Sistem Gugur;Harga Satuan;Perusahaan Kecil;APBN;penyedia murni;tidak;2017-12-17;2018-01-09;-;-;0
22199011;2018;Kementerian Keuangan;KANTOR PELAYANAN UTAMA KPU BC SOEKARNO HATTA;Pengadaan Sewa Mesin Fotocopy;364800000;2017;12;015.05.532530.00.29.00.0000.000.000.520000;520000;05 - DJBC;Barang;Jasa Lainnya;Tender;339098650;1;Lelang Sederhana ; Pascakualifikasi Satu File ; Harga Terendah Sistem Gugur;Gabungan Lumsum dan Harga Satuan;Perusahaan Kecil;APBN;penyedia murni;tidak;2017-12-05;2018-07-30;-;-;0
22203011;2018;Kementerian Keuangan;PUSAT PENDIDIKAN DAN PELATIHAN PENGEMBANGAN SUMBER DAYA MANUSIA  BPPK;Pengadaan Jasa Konsumsi Pelatihan Dasar Calon PNS Golongan II di BDK Pontianak;1013859000;2017;12;015.11.675709.00.01.00.0000.000.000.520000;520000;11 - BPPK;Barang;Jasa Lainnya;Tender;961818000;1;Lelang Sederhana ; Pascakualifikasi Satu File ; Harga Terendah Sistem Gugur;Harga Satuan;Perusahaan Kecil;APBN;penyedia murni;tidak;2017-12-17;2018-01-09;-;-;0
22209011;2018;Kementerian Keuangan;KANTOR PENGELOLAAN TIK DAN BMN MEDAN;Jasa Konsultan Pengawasan Pengadaan,Pemasangan,dan Pengujian Fire Protection System pada GKN Medan;378000000;2018;1;015.01.689320.00.07.00.0000.000.000.530000;530000;01 - SETJEN;Modal;Jasa Konsultasi;Tender;354805000;1;Seleksi Umum ; Prakualifikasi Satu File ; Pagu Anggaran;Gabungan Lumsum dan Harga Satuan;;APBN;penyedia murni;tidak;2018-01-01;2018-02-27;Medan (Kota);Sumatera Utara;0
22210011;2018;Kementerian Keuangan;BALAI DIKLAT KEUANGAN CIMAHI;Pengadaan Konsumsi Peserta Diklat Semester I;536640000;2018;1;015.11.622429.02.52.04.1731.502.099.521211;521211;11 - BPPK;Barang;Jasa Lainnya;Tender;536640000;1;Lelang Sederhana ; Pascakualifikasi Satu File ; Harga Terendah Sistem Gugur;Gabungan Lumsum dan Harga Satuan;Perusahaan Kecil;APBN;penyedia murni;tidak;2018-01-01;2018-01-01;Bandung Barat (Kab.);Jawa Barat;0
22212011;2018;Kementerian Keuangan;KANTOR PELAYANAN PAJAK PRATAMA LUBUK PAKAM;JASA PENGAMANAN GEDUNG KPP PRATAMA LUBUK PAKAM;335000000;2018;1;015.04.663509.01.51.01.1668.994.002.521111;521111;04 - DJP;Barang;Jasa Lainnya;Tender;308506660;1;Lelang Sederhana ; Pascakualifikasi Satu File ; Harga Terendah Sistem Gugur;Gabungan Lumsum dan Harga Satuan;Perusahaan Kecil;APBN;penyedia murni;tidak;2017-12-01;2017-12-01;-;-;1
22213011;2018;Kementerian Keuangan;BALAI DIKLAT KEUANGAN CIMAHI;Pengadaan ATK dan Perlengkapan Peserta Diklat Semester I 2018;246440242;2018;1;015.11.622429.02.52.04.1731.502.099.521811;521811;11 - BPPK;Barang;Pengadaan Barang;Tender;246440242;1;Lelang Sederhana ; Pascakualifikasi Satu File ; Harga Terendah Sistem Gugur;Harga Satuan;Perusahaan Kecil;APBN;penyedia murni;tidak;2018-01-01;2018-01-01;Bandung Barat (Kab.);Jawa Barat;0
22217011;2018;Kementerian Keuangan;KANTOR PUSAT DIREKTORAT JENDERAL PERBENDAHARAAN;Pengadaan Jasa Konsultan Perencana Renovasi Gedung Prijadi I Lanatai IV;127000000;2018;1;015.08.527010.00.01.00.0000.000.000.530000;530000;08 - DJPBN;Modal;Jasa Konsultasi;Tender;126987455;1;Seleksi Sederhana ; Pascakualifikasi Satu File ; Biaya Terendah;Lumsum;;APBN;penyedia murni;tidak;2017-12-31;2018-01-31;-;-;1
22218011;2018;Kementerian Keuangan;KANTOR PUSAT DIREKTORAT JENDERAL PERBENDAHARAAN;Pengadaan Jasa Konsultan Perencana Renovasi Gedung Prijadi I Lanatai V;138000000;2018;1;015.08.527010.00.01.00.0000.000.000.530000;530000;08 - DJPBN;Modal;Jasa Konsultasi;Tender;137998438;1;Seleksi Sederhana ; Pascakualifikasi Satu File ; Biaya Terendah;Lumsum;;APBN;penyedia murni;tidak;2017-12-31;2018-01-31;-;-;1
22227011;2018;Kementerian Keuangan;KANTOR PELAYANAN PAJAK PRATAMA CIANJUR;Perencanaan Kegiatan Renovasi Gedung KPP Pratama Cianjur dan Sarana Pendukung Lainnya TA 2018;192394000;2018;1;015.04.410455.00.02.00.0000.000.000.530000;530000;04 - DJP;Modal;Jasa Konsultasi;Tender;190129000;1;Seleksi Sederhana ; Pascakualifikasi Satu File ; Pagu Anggaran;Persentase;;;;;;;Cianjur (Kab.);Jawa Barat;0
22228011;2018;Kementerian Keuangan;KANTOR PELAYANAN PAJAK PRATAMA PURWAKARTA;Pengadaan Jasa Perencana Renovasi Gedung Kantor KPP Pratama Purwakarta dan Sarana Pendukungnya;324709000;2018;1;015.04.410461.00.02.00.0000.000.000.530000;530000;04 - DJP;Modal;Jasa Konsultasi;Tender;321539000;1;Seleksi Umum ; Prakualifikasi Satu File ; Pagu Anggaran;Persentase;;APBN;penyedia murni;tidak;2018-01-01;2018-03-30;Purwakarta (Kab.);Jawa Barat;0
22230011;2018;Kementerian Keuangan;KANTOR PENGAWASAN DAN PELAYANAN BC PANARUKAN;Pengadaan Jasa Konsultan Perencana;114045000;2018;1;015.05.410841.00.05.00.0000.000.000.530000;530000;05 - DJBC;Modal;Jasa Konsultasi;Tender;108657000;1;Seleksi Sederhana ; Pascakualifikasi Satu File ; Biaya Terendah;Lumsum;;APBN;penyedia murni;tidak;2017-11-01;2017-12-30;-;-;1
22232011;2018;Kementerian Keuangan;PUSAT PENDIDIKAN DAN PELATIHAN KEUANGAN UMUM;Pengadaan Konsumsi Diklat Tidak Diasramakan Tahap I;955219200;2018;1;015.11.673097.00.01.00.0000.000.000.520000;520000;11 - BPPK;Barang;Jasa Lainnya;Tender;857198500;1;Lelang Sederhana ; Pascakualifikasi Satu File ; Harga Terendah Sistem Gugur;Harga Satuan;Perusahaan Kecil;APBN;penyedia murni;tidak;2017-12-12;2018-01-14;Jakarta Selatan (Kota);DKI Jakarta;1
22233011;2018;Kementerian Keuangan;PUSAT PENDIDIKAN DAN PELATIHAN BEA DAN CUKAI  BPPK;Pengadaan Seragam dan Perlengkapan DTU Kesamaptaan;975000000;2018;1;015.11.670159.00.01.00.0000.000.000.520000;520000;11 - BPPK;Barang;Pengadaan Barang;Tender;864883800;1;Lelang Sederhana ; Pascakualifikasi Satu File ; Harga Terendah Sistem Gugur;Harga Satuan;Perusahaan Kecil;APBN;penyedia murni;tidak;2017-12-17;2018-01-21;Jakarta Timur (Kota);DKI Jakarta;0
22235011;2018;Kementerian Keuangan;KANTOR PENGELOLAAN TIK DAN BMN DENPASAR;pekerjaan pengadaan bahan dan peralatan penunjang kebersihan;240000000;2018;1;015.01.689355.00.22.00.0000.000.000.520000;520000;01 - SETJEN;Barang;Pengadaan Barang;Tender;232545588;1;Lelang Sederhana ; Pascakualifikasi Satu File ; Harga Terendah Sistem Gugur;Harga Satuan;Perusahaan Kecil;APBN;penyedia murni;tidak;2017-11-12;2017-12-30;Denpasar (Kota);Bali;0
